Id,Label,timeset,eigencentrality,modularity_class,Degree
9733,"CERUTTI, M",,0.076783,0,51
9734,"DELCHINI, H",,0.076783,0,51
9735,"DENANCE, JP",,0.076783,0,51
9736,"DESCOTES, G",,0.076783,0,51
9737,"GILLY, J",,0.076783,0,51
9738,"GOUILLAUD, JC",,0.076783,0,51
9739,"GREGORY, C",,0.076783,0,51
9740,"KALT, L",,0.076783,0,51
9741,"MOLS, JP",,0.076783,0,51
9742,"FREITAS, PMD",,0.076783,0,51
9743,"MORANO, R",,0.076783,0,51
9744,"MORINAUD, G",,0.076783,0,51
9745,"PALATKA, M",,0.076783,0,51
9746,"TABARY, A",,0.076783,0,51
9747,"TOUSSENEL, F",,0.076783,0,51
9748,"PTAK, AF",,0.007065,0,8
9749,"ASTRONOMY, GTII",,0.003473,0,2
9750,"PAGES, A",,0.003473,0,2
9751,"HURLEYKELLER, D",,0.012026,0,12
9752,"NEMEC, J",,0.002564,0,2
9753,"KONACKI, M",,0.000462,0,2
9754,"MACIEJEWSKI, AJ",,0.000462,0,2
9755,"ALIBERT, Y",,0.003352,0,6
9756,"WU, KKS",,0.006769,0,4
9757,"CHAVES, OL",,0.012578,0,17
9758,"LATHAM, DW",,0.022088,0,35
9759,"LIPARI, S",,0.012691,0,18
9760,"KORIBALSKI, B",,0.045636,0,43
9761,"JURASZEK, S",,0.012753,0,12
9762,"BEKKI, K",,0.000756,0,2
9763,"JONKER, PG",,0.024285,0,11
9764,"SO, AB",,0.001352,0,3
9765,"OSTLIN, G",,0.00189,0,7
9766,"BERGVALL, N",,0.001554,0,6
9767,"RONNBACK, J",,0.000363,0,2
9768,"PONSBORDERIA, M",,0.001063,0,6
9769,"MOYEED, RA",,0.000605,0,3
9770,"NAYA, JE",,0.00855,0,12
9771,"BARTLETT, LM",,0.005596,0,7
9772,"PARSONS, A",,0.005596,0,7
9773,"LUCAS, R",,0.001558,0,4
9774,"MESSER, OEB",,0.000633,0,3
9775,"DEVRIENDT, JEG",,0.001622,0,4
9776,"SHAKER, AA",,0.000135,0,1
9777,"MERLUZZI, GLP",,0.000135,0,1
9778,"SUH, I",,0.000532,0,2
9779,"SCHREIER, E",,0.011073,0,9
9780,"HOUGH, J",,0.012691,0,12
9781,"YOUNG, S",,0.26012,0,56
9782,"PACKHAM, C",,0.174142,0,54
9783,"COLLABORATION, OBOTSB",,0.008566,0,2
9784,"GALLIMORE, J",,0.003057,0,5
9785,"USUI, F",,0.000364,0,2
9786,"NISHIDA, S",,0.000364,0,2
9787,"TOSCANO, M",,0.007488,0,7
9788,"CIOLEK, GE",,0.000755,0,3
9789,"KONIGL, A",,0.000969,0,5
9790,"CONTOPOULOS, I",,0.001042,0,4
9791,"LENTZ, EJ",,0.002452,0,4
9792,"IVANCHIK, AV",,0.004189,0,6
9793,"REZANIA, V",,0.001169,0,6
9794,"SOBOUTI, Y",,0.000336,0,2
9795,"SCHOVANECK, P",,0.055313,0,35
9796,"MASI, S",,0.038154,0,39
9797,"R, M",,0.007274,0,21
9798,"OEGERLE, W",,0.001854,0,3
9799,"RHO, J",,0.001332,0,1
9800,"PARK, T",,0.001066,0,3
9801,"KUBODERA, K",,0.031567,0,41
9802,"MIN, D",,0.001066,0,3
9803,"RHO, M",,0.001066,0,3
9804,"DEY, P",,0.000511,0,3
9805,"KRASTEVA, E",,0.000305,0,1
9806,"PATEL, SK",,0.004479,0,10
9807,"SUGIURA, N",,0.001352,0,6
9808,"CORDES, TJWLJM",,0,0,0
9809,"DOUR, ML",,0.002779,0,4
9810,"DOUSPIS, M",,0.002924,0,5
9811,"APPENZELLER, I",,0.0258,0,45
9812,"BARNSTEDT, J",,0.005345,0,15
9813,"GREWING, M",,0.005345,0,15
9814,"KAPPELMANN, N",,0.005512,0,16
9815,"KRAEMER, G",,0.005345,0,15
9816,"MANDEL, H",,0.005345,0,15
9817,"BRISTOL, R",,0.002218,0,8
9818,"SIEGMUND, O",,0.002218,0,8
9819,"NIKOLA, T",,0.004064,0,7
9820,"HERRMANN, F",,0.004064,0,7
9821,"POGLITSCH, A",,0.006008,0,15
9822,"GEIS, N",,0.005672,0,13
9823,"STACEY, GJ",,0.022149,0,44
9824,"JENSEN, JB",,0.00396,0,6
9825,"SCOTT, PF",,0.008592,0,11
9826,"WANG, YP",,0.00256,0,4
9827,"BORKOUS, V",,0.002265,0,6
9828,"KANIOVSKY, AS",,0.002265,0,6
9829,"EFREMOV, VV",,0.002265,0,6
9830,"PIETSCH, JEW",,0.002265,0,6
9831,"SIGUT, TAA",,0.000478,0,3
9832,"BROWN, DI",,0.002715,0,3
9833,"TOUT, C",,0.002715,0,3
9834,"BERLIND, P",,0.138008,0,86
9835,"LUU, JX",,0.000734,0,4
9836,"BOSCHIN, W",,0.01133,0,17
9837,"RUDGE, CM",,0.000141,0,1
9838,"SILVERMAN, JD",,0.008179,0,7
9839,"LEAHY, DEHKMLJP",,0,0,0
9840,"JUNOR, DEHJABW",,0,0,0
9841,"REITZEL, DB",,0.003537,0,2
9842,"BENNETT, SM",,0.000175,0,1
9843,"WILKINSON, A",,0.004644,0,13
9844,"MIVILLEDESCHENES, M",,0.000375,0,2
9845,"JONCAS, G",,0.003803,0,11
9846,"FALGARONE, E",,0.000506,0,3
9847,"CHARBONNEL, STC",,0,0,0
9848,"ARMSTRONG, P",,0.011527,0,20
9849,"COTTLE, PJ",,0.011527,0,20
9850,"DICKINSON, JE",,0.011527,0,20
9851,"HILTON, SE",,0.011527,0,20
9852,"HOGG, W",,0.011527,0,20
9853,"MOORE, CM",,0.011527,0,20
9854,"ROBERTSHAW, M",,0.011527,0,20
9855,"TINDALE, K",,0.011527,0,20
9856,"TUMMEY, SP",,0.012029,0,23
9857,"JONES, MA",,0.000212,0,1
9858,"HAMMERSLEY, PL",,0.00275,0,8
9859,"VISKUM, M",,0.00148,0,6
9860,"BALDRY, IK",,0.00148,0,6
9861,"BRUNTT, H",,0.00148,0,6
9862,"MILOSEVICZDJELAR, V",,0.000683,0,4
9863,"STROHMAYER, APSTE",,0.002044,0,2
9864,"LAMBERT, EJBDL",,0,0,0
9865,"MCCARTHY, P",,0.016901,0,15
9866,"STORRIELOMBARDI, L",,0.009149,0,13
9867,"WEYMANN, R",,0.009149,0,13
9868,"LOPEZSUAREZ, J",,0.000188,0,1
9869,"WHITE, S",,0.038621,0,34
9870,"LUND, SBN",,0.008242,0,2
9871,"SURDEJ, J",,0.004018,0,9
9872,"MUECKET, J",,0.003446,0,5
9873,"ZHANG, B",,0.003243,0,11
9874,"COUCH, SPDWJ",,0.000773,0,2
9875,"GRIFFITHS, RG",,0.007244,0,6
9876,"BHAT, CM",,0.000443,0,3
9877,"BHAT, PC",,0.000443,0,3
9878,"PATERNO, M",,0.000443,0,3
9879,"PROSPER, HB",,0.000443,0,3
9880,"FERRARI, V",,0.002031,0,7
9881,"JOGUET, B",,0.003016,0,6
9882,"BEAUCHEMIN, M",,0.000355,0,2
9883,"TATISCHEFF, V",,0.001548,0,5
9884,"JEONG, Y",,0.000509,0,2
9885,"BURENIN, RA",,0.008303,0,15
9886,"VIKHLININ, AA",,0.015267,0,25
9887,"QUAINTRELL, H",,0.003078,0,7
9888,"XU, RX",,0.002908,0,9
9889,"FOSCHINI, L",,0,0,0
9890,"IESTE, FH",,0.003813,0,2
9891,"MILANO, IUDSD",,0.003813,0,2
9892,"NORRIS, R",,0.004579,0,5
9893,"WOLTER, A",,0.108956,0,51
9894,"MURIEL, H",,0.001176,0,5
9895,"CHALLINOR, A",,0.000595,0,3
9896,"TILANUS, R",,0.003318,0,5
9897,"KNUDE, J",,0.001146,0,3
9898,"FASSIA, A",,0.161483,0,43
9899,"POLLACCO, DL",,0.017944,0,14
9900,"TINNEY, C",,0.289911,0,50
9901,"GEBBIE, T",,0.001182,0,6
9902,"EN, TK",,0.000616,0,2
9903,"AL, ALME",,0,0,0
9904,"MIGNANT, DL",,0.004881,0,4
9905,"OWSIANIK, I",,0.000517,0,2
9906,"CONWAY, JE",,0.004458,0,11
9907,"PADILLA, N",,0.000339,0,2
9908,"MERCHAN, M",,0.000339,0,2
9909,"AMRAM, JGBP",,0,0,0
9910,"SHLYAPNIKOV, A",,0.071254,0,11
9911,"GUZIY, S",,0.071254,0,11
9912,"ROSSWOG, S",,0.003823,0,5
9913,"PIGHTLING, SL",,0.00064,0,1
9914,"WHITWORTH, AP",,0.001013,0,6
9915,"FRANCIS, N",,0.000724,0,4
9916,"ANAGNOSTOPOULOS, K",,0.000283,0,2
9917,"BIALAS, P",,0.000283,0,2
9918,"THORLEIFSSON, G",,0.000283,0,2
9919,"PARKER, L",,0.000135,0,1
9920,"MALIK, KA",,0.000967,0,3
9921,"NOZAWA, T",,0.000735,0,3
9922,"SAKAMOTO, K",,0.005399,0,9
9923,"SHIRAISHI, K",,0.000244,0,1
9924,"BOGOSLOVSKY, GY",,0.000135,0,1
9925,"GOENNER, HF",,0.000135,0,1
9926,"ESPINOSA, JR",,0.000534,0,2
9927,"AYALA, A",,0.000283,0,2
9928,"DOLIVO, JC",,0.000283,0,2
9929,"TORRES, M",,0.000283,0,2
9930,"PAWLOWSKI, M",,0,0,0
9931,"PERRONE, L",,0.000169,0,1
9932,"TIESI, A",,0.000484,0,3
9933,"KHLEBNIKOV, S",,0.000927,0,3
9934,"CHISTYAKOV, MV",,0.000308,0,2
9935,"ANDRIANOV, AA",,0.000135,0,1
9936,"SOLDATI, R",,0.000135,0,1
9937,"TAMBURINI, F",,0.000711,0,3
9938,"XULU, SS",,0,0,0
9939,"SHEVCHENKO, NV",,0.000534,0,3
9940,"AKMAL, A",,0.000488,0,3
9941,"PANDHARIPANDE, VR",,0.000488,0,3
9942,"RAVENHALL, DG",,0.000488,0,3
9943,"BHATTAL, AS",,0.000724,0,4
9944,"WATKINS, SJ",,0.000724,0,4
9945,"MACQUART, JP",,0.002879,0,8
9946,"LEACH, CM",,0.049931,0,15
9947,"FURTON, DG",,0.000655,0,3
9948,"RICHTER, MJ",,0.002001,0,3
9949,"YUAN, W",,0.021714,0,17
9950,"FIGUERAS, F",,0.003045,0,13
9951,"GOMEZ, AE",,0.003056,0,13
9952,"MENNESSIER, MO",,0.002749,0,11
9953,"DOMINGO, A",,0.0023,0,9
9954,"MASANA, E",,0.0023,0,9
9955,"GRENIER, S",,0.003616,0,16
9956,"BLASI, F",,0.0023,0,9
9957,"SABAS, V",,0.001838,0,7
9958,"VERGELY, JL",,0.000972,0,3
9959,"VALETTE, B",,0.000972,0,3
9960,"TOMASELLA, L",,0.002021,0,8
9961,"LI, X",,0.001336,0,7
9962,"BLOECKER, T",,0.00808,0,32
9963,"FLEISCHER, AJ",,0.002224,0,7
9964,"OSTERBART, R",,0.002899,0,11
9965,"WINTERS, JM",,0.002224,0,7
9966,"HAN, JL",,0.003158,0,12
9967,"OMIE, EMB",,0.0006,0,3
9968,"BEIJING, G",,0.0006,0,3
9969,"PASSOT, EVT",,0,0,0
9970,"CONTINI, M",,0.001069,0,5
9971,"GERBALDI, M",,0.000984,0,5
9972,"FARAGGIANA, R",,0.001271,0,6
9973,"BURNAGE, R",,0.000984,0,5
9974,"DELMAS, F",,0.000984,0,5
9975,"STEPIEN, K",,0,0,0
9976,"MAITZEN, HM",,0.000283,0,2
9977,"RODE, M",,0.000283,0,2
9978,"PAUNZEN, E",,0.000283,0,2
9979,"CUNHA, MS",,0,0,0
9980,"GELBMANN, MJ",,0,0,0
9981,"LEONE, F",,0.000283,0,2
9982,"ALECIAN, G",,0,0,0
9983,"HUBRIG, S",,0.000763,0,4
9984,"KUNTH, FLD",,0,0,0
9985,"RAPPAPORT, SA",,0.006924,0,5
9986,"FANG, T",,0.000248,0,1
9987,"CASTELLI, F",,0.001228,0,5
9988,"PISKUNOV, N",,0.001925,0,11
9989,"DRAKE, SA",,0,0,0
9990,"STIFT, MJ",,0,0,0
9991,"HEITER, U",,0,0,0
9992,"KAMP, I",,0.000321,0,2
9993,"HOLWEGER, H",,0.001415,0,7
9994,"BUDAJ, J",,0,0,0
9995,"VEERMENNERET, CVT",,0.00154,0,8
9996,"BENTOLILA, C",,0.000382,0,2
9997,"PISKUNOV, NE",,0.00019,0,1
9998,"SMALLEY, B",,0.00019,0,1
9999,"MKRTICHIAN, DE",,0.005098,0,22
10000,"KUSAKIN, AV",,0.004637,0,19
10001,"JANIASHVILI, EB",,0.001477,0,7
10002,"LOMINADZE, JG",,0.001477,0,7
10003,"KURATOV, K",,0.001477,0,7
10004,"KORNILOV, VG",,0.001477,0,7
10005,"DOROKHOV, NI",,0.001608,0,8
10006,"MUKHAMEDNAZAROV, S",,0.001477,0,7
10007,"HUIBONHOA, A",,0,0,0
10008,"WAHLGREN, GM",,0.000135,0,1
10009,"DOLK, L",,0.000135,0,1
10010,"RYABCHIKOVA, T",,0.001719,0,10
10011,"JOMARON, CM",,0.00048,0,3
10012,"DWORETSKY, MM",,0.00048,0,3
10013,"BOHLENDER, DA",,0.004106,0,4
10014,"KUSCHNIG, R",,0.000917,0,5
10015,"VASILCHENKO, DV",,0.000469,0,3
10016,"STEPANOV, VV",,0.000469,0,3
10017,"KHOKHLOVA, VL",,0.001063,0,7
10018,"TSYMBAL, VV",,0.000469,0,3
10019,"BAGNULO, S",,0,0,0
10020,"WADE, GA",,0.000929,0,5
10021,"DONATI, JF",,0.000541,0,3
10022,"MATHYS, G",,0.001259,0,7
10023,"ILIEV, IK",,0.000135,0,1
10024,"BARZOVA, IS",,0.000135,0,1
10025,"BICAK, J",,0.000391,0,2
10026,"CATALANO, FA",,0.000283,0,2
10027,"HEMPEL, M",,0.000321,0,2
10028,"ERSPAMER, D",,0.000422,0,2
10029,"KUENZLI, M",,0.000422,0,2
10030,"KONG, AKH",,0.006051,0,4
10031,"MACFARLAND, TJ",,0.011518,0,10
10032,"KOCHANEK, AJRCS",,0,0,0
10033,"MARINONI, C",,0.001428,0,5
10034,"COSTANTINI, B",,0.000738,0,3
10035,"LOMBARDI, FARJC",,0,0,0
10036,"EFREMOV, Y",,0.000355,0,2
10037,"ELMEGREEN, B",,0.000143,0,1
10038,"RAO, SM",,0.00036,0,1
10039,"FRIDMAN, AM",,0.002119,0,9
10040,"PORTER, JM",,0.000135,0,1
10041,"SCHAFER, G",,0.001026,0,4
10042,"SAUERBREY, R",,0.000161,0,1
10043,"GARCIABARRETO, JA",,0.002298,0,5
10044,"MARTOS, M",,0.001184,0,5
10045,"FANELLI, MA",,0.00726,0,10
10046,"OEGERLE, WR",,0.025123,0,23
10047,"KAPLINGHAT, M",,0.002695,0,8
10048,"FRANCO, LM",,0.00036,0,2
10049,"KRON, R",,0.001559,0,3
10050,"ADELBERGER, E",,0.031114,0,38
10051,"AUSTIN, S",,0.031114,0,38
10052,"BALANTEKIN, A",,0.031114,0,38
10053,"BROWN, L",,0.035686,0,44
10054,"BUCHMANN, L",,0.031114,0,38
10055,"CECIL, F",,0.031114,0,38
10056,"DUBA, C",,0.031114,0,38
10057,"ELLIOTT, S",,0.031114,0,38
10058,"FREEDMAN, S",,0.031114,0,38
10059,"GOULD, C",,0.031114,0,38
10060,"HEEGER, K",,0.031114,0,38
10061,"HENLEY, E",,0.031114,0,38
10062,"JOHNSON, C",,0.031114,0,38
10063,"KAVANAGH, R",,0.031114,0,38
10064,"KOONIN, S",,0.031114,0,38
10065,"MOTOBAYASHI, T",,0.046364,0,68
10066,"PANDHARIPANDE, V",,0.031288,0,39
10067,"PARKER, P",,0.031114,0,38
10068,"ROBERTSON, R",,0.031114,0,38
10069,"SAWYER, R",,0.031114,0,38
10070,"SHAVIV, N",,0.031114,0,38
10071,"SHOPPA, T",,0.031114,0,38
10072,"SNOVER, K",,0.031114,0,38
10073,"SWANSON, E",,0.031114,0,38
10074,"TRIBBLE, R",,0.031114,0,38
10075,"WILKERSON, J",,0.031114,0,38
10076,"PERES, CB",,0.006236,0,5
10077,"JOHNSTONE, RM",,0.0196,0,15
10078,"NORDBERG, HP",,0.00162,0,1
10079,"NIARCHOS, PG",,0.00155,0,3
10080,"MANIMANIS, V",,0.00155,0,3
10081,"PLANA, CMDOH",,0.001309,0,3
10082,"RONEN, S",,0.049457,0,25
10083,"KNEZEK, PM",,0.036138,0,32
10084,"GRIMSRUD, OM",,0.000309,0,1
10085,"LOARING, N",,0.005255,0,5
10086,"ALVES, J",,0.00441,0,11
10087,"LADA, C",,0.002208,0,4
10088,"LADA, E",,0.002208,0,4
10089,"KOTCHOUKHOV, O",,0.000742,0,4
10090,"GALAZUTDINOV, G",,0.001809,0,9
10091,"MUSAEV, F",,0.001809,0,9
10092,"ADELMAN, SJ",,0.000904,0,5
10093,"MISHRA, A",,0.000479,0,3
10094,"MISHRA, H",,0.000621,0,4
10095,"SOKOLOV, NA",,0,0,0
10096,"ARET, A",,0.000135,0,1
10097,"SAPAR, A",,0.000135,0,1
10098,"HAFFNER, LM",,0.004829,0,10
10099,"REYNOLDS, RJ",,0.004829,0,10
10100,"TUFTE, SL",,0.004829,0,10
10101,"ACHTERMANN, JM",,0.001506,0,4
10102,"TEPLITZ, H",,0.029268,0,31
10103,"MCLEAN, IS",,0.101242,0,46
10104,"KIFONIDIS, K",,0.000863,0,3
10105,"ONEIL, K",,0.004705,0,8
10106,"ERTAN, U",,0.000279,0,1
10107,"GALLAGHER, J",,0.001407,0,5
10108,"MIURA, Y",,0.000634,0,3
10109,"MIYAUCHI, K",,0.000634,0,3
10110,"HOSONUMA, M",,0.000841,0,4
10111,"GOLDBERG, D",,0.001004,0,2
10112,"DWARAKANATH, KS",,0.002781,0,6
10113,"WEISTROP, D",,0.019448,0,23
10114,"NELSON, C",,0.126261,0,45
10115,"GELDERMAN, RF",,0.011699,0,11
10116,"MAIN, D",,0.020283,0,7
10117,"PERRYMAN, M",,0.004486,0,9
10118,"HOEG, E",,0.004486,0,9
10119,"LATTANZI, M",,0.004486,0,9
10120,"MIGNARD, F",,0.004486,0,9
10121,"DEZEEUW, PT",,0.004486,0,9
10122,"SIRK, MM",,0.000282,0,1
10123,"CHERNYSHOVA, IV",,0.000975,0,5
10124,"ANDRIEVSKY, SM",,0.000975,0,5
10125,"KOVTYUKH, VV",,0.000623,0,3
10126,"DIMITRIJEVIC, MS",,0.000271,0,2
10127,"TANKOSIC, D",,0.000141,0,1
10128,"DOROKHOVA, TN",,0.000186,0,1
10129,"SMITH, CA",,0.000296,0,2
10130,"LANDSTREET, JD",,0.00029,0,2
10131,"SRINIVASAN, K",,0.000386,0,2
10132,"CIESLINSKI, D",,0.000356,0,2
10133,"STEINER, JE",,0.002058,0,5
10134,"COLLABORATION, TM",,0,0,0
10135,"GILLILAND, R",,0.065834,0,26
10136,"WALSH, J",,0.062991,0,23
10137,"CLOCCHIATTIA, A",,0.053362,0,19
10138,"POPOVIC, LC",,0.000141,0,1
10139,"MALANUSHENKO, V",,0.00104,0,6
10140,"SAVANOV, I",,0.001067,0,6
10141,"STATEVA, I",,0.000337,0,2
10142,"ILIEV, I",,0.000337,0,2
10143,"YUSHCHENKO, AV",,0.000636,0,4
10144,"GOPKA, VF",,0.000636,0,4
10145,"MUSAEV, FA",,0.000636,0,4
10146,"BIKMAEV, IF",,0.000636,0,4
10147,"ISHIDA, M",,0.019104,0,13
10148,"ZBORIL, M",,0.000277,0,1
10149,"MENNESSIER, FFMO",,0.000868,0,3
10150,"KOKKOTAS, K",,0.000363,0,2
10151,"SCHUTZ, BF",,0.000363,0,2
10152,"GONZALEZ, JF",,0.295793,0,53
10153,"MATTHEWS, JM",,0.003822,0,2
10154,"ELKIN, VG",,0,0,0
10155,"GERTH, E",,0.000617,0,4
10156,"GLAGOLEVSKIJ, YV",,0.000617,0,4
10157,"HILDEBRANDT, G",,0.000617,0,4
10158,"LEHMANN, H",,0.000617,0,4
10159,"SCHOLZ, G",,0.000617,0,4
10160,"BERGHOEFER, W",,0.000333,0,2
10161,"ILIJIC, S",,0.000617,0,4
10162,"ROSANDIC, M",,0.000617,0,4
10163,"DOMINIS, D",,0.000617,0,4
10164,"PLANINIC, M",,0.000617,0,4
10165,"PAVLOVSKI, K",,0.000617,0,4
10166,"JR, JDDN",,0.001023,0,6
10167,"XIA, X",,0.019913,0,25
10168,"FULLER, G",,0.000458,0,2
10169,"HILL, GM",,0.003273,0,15
10170,"LUEFTINGER, T",,0.000334,0,2
10171,"SUBRAHMANYAN, R",,0.056621,0,27
10172,"SINCLAIR, M",,0.004241,0,4
10173,"MALANUSHENKO, VP",,0.00359,0,13
10174,"PAPARO, M",,0.00359,0,13
10175,"AKAN, MC",,0.00359,0,13
10176,"PERCY, JR",,0.00359,0,13
10177,"THOMPSON, S",,0.00359,0,13
10178,"BURNASHEV, VI",,0.00359,0,13
10179,"IBANOGLU, C",,0.00359,0,13
10180,"PEKUNLU, R",,0.00359,0,13
10181,"DEVLEN, A",,0.00359,0,13
10182,"OZTURK, A",,0.00359,0,13
10183,"KOVAL, VA",,0.00359,0,13
10184,"FREDVIK, T",,0.001051,0,6
10185,"KJELDSETHMOE, O",,0.001363,0,8
10186,"WIKSTOL, O",,0.001051,0,6
10187,"STEMPELS, HC",,0.000695,0,4
10188,"RYABCHIKOVA, TA",,0.000695,0,4
10189,"ROMANYUK, II",,0.000135,0,1
10190,"KUDRYAVTSEV, DO",,0.000135,0,1
10191,"DOHMPALMER, RC",,0.020649,0,14
10192,"ZERBI, FM",,0.004977,0,9
10193,"TSIKLAURI, D",,0.000313,0,2
10194,"MESSER, B",,0.000592,0,3
10195,"BRUENN, S",,0.000592,0,3
10196,"GUIDRY, M",,0.001271,0,7
10197,"MIRALDAESCUDE, VNJ",,0,0,0
10198,"ROY, AL",,0.010126,0,15
10199,"XUE, S",,0.026477,0,38
10200,"IYOMOTO, N",,0.013966,0,19
10201,"OKADA, K",,0.017295,0,24
10202,"PRITCHET, C",,0.000298,0,1
10203,"MOBASHER, NTB",,0,0,0
10204,"WHITE, ADSDM",,0.00079,0,2
10205,"FOLHA, DFM",,0.0012,0,5
10206,"EMERSON, JP",,0.0012,0,5
10207,"RAO, R",,0.000748,0,3
10208,"PLAMBECK, RL",,0.000748,0,3
10209,"WRIGHT, MCH",,0.013783,0,22
10210,"TERLEVICH, A",,0.002503,0,3
10211,"BANNIKOVA, LVVEY",,0,0,0
10212,"ECK, CR",,0.001057,0,2
10213,"SWESTY, FD",,0.000328,0,2
10214,"READ, JCA",,0.000321,0,1
10215,"KERINS, E",,0.002788,0,8
10216,"HASSLER, B",,0.000141,0,1
10217,"RUDNICK, G",,0.015957,0,8
10218,"VLASYUK, VV",,0.001353,0,2
10219,"LEMSON, RKSG",,0,0,0
10220,"ARENDT, RG",,0.014432,0,25
10221,"MOSELEY, SH",,0.023813,0,43
10222,"MITCHELL, K",,0.007482,0,12
10223,"SUN, Y",,0.002413,0,9
10224,"CRAM, L",,0.034911,0,21
10225,"HOPKINS, A",,0.043478,0,30
10226,"MOLLER, CS",,0.00126,0,4
10227,"NUNEZ, NS",,0.000729,0,2
10228,"HANNIKAINEN, DC",,0.002393,0,6
10229,"SEAGER, S",,0.001623,0,3
10230,"MACHACEK, M",,0.002505,0,6
10231,"MELLO, DD",,0.001052,0,3
10232,"HELDMANN, J",,0.001052,0,3
10233,"SHIMA, E",,0.000941,0,4
10234,"ANZER, U",,0.000941,0,4
10235,"LEMKE, D",,0.064836,0,57
10236,"SCHOENMAKERS, AP",,0.007015,0,9
10237,"ROETTGERING, HJA",,0.007248,0,9
10238,"LAAN, HVD",,0.006688,0,8
10239,"BLANTON, M",,0.005237,0,6
10240,"WEBSTER, ZT",,0.004496,0,4
10241,"HARVANEK, M",,0.000477,0,1
10242,"HUGHES, SM",,0.067474,0,31
10243,"PROSSER, CF",,0.068673,0,34
10244,"KORALESKY, B",,0.008415,0,9
10245,"DIMITROPOULOS, A",,0,0,0
10246,"BRUNETTI, M",,0.002611,0,3
10247,"FAFONE, V",,0.056534,0,68
10248,"FUCITO, F",,0.002933,0,5
10249,"IGUCHI, H",,0.000568,0,2
10250,"GRADY, M",,0,0,0
10251,"PARRY, MF",,0.000135,0,1
10252,"FRERE, JM",,0.000456,0,3
10253,"GEVAERT, A",,0.000456,0,3
10254,"MONDEREN, D",,0.000456,0,3
10255,"BELL, NF",,0.000464,0,3
10256,"ALBUQUERQUE, IFM",,0.000497,0,2
10257,"CAMPBELL, BA",,0.000823,0,3
10258,"HAMAGUCHI, K",,0.002145,0,6
10259,"NOMURA, Y",,0.000702,0,4
10260,"WETTERICH, C",,0.000307,0,2
10261,"PISANTI, O",,0.000542,0,3
10262,"PAJARES, C",,0.000336,0,2
10263,"SOUSA, D",,0.000336,0,2
10264,"BOLDYREV, S",,0.000141,0,1
10265,"CHAMBLIN, A",,0.000618,0,4
10266,"STAUDT, G",,0.000771,0,3
10267,"SHEN, H",,0.000514,0,3
10268,"OYAMATSU, K",,0.000987,0,6
10269,"DIRSCH, B",,0.028081,0,22
10270,"TOMITA, K",,0.001746,0,6
10271,"REID, CGTIN",,0,0,0
10272,"SMEDLEY, SA",,0.000223,0,1
10273,"DENG, M",,0.145638,0,55
10274,"NELEMANS, G",,0.002017,0,4
10275,"WANG, EYM",,0.000328,0,2
10276,"OLSEN, KAG",,0.050368,0,23
10277,"REEDMAN, ARW",,0.050368,0,23
10278,"LU, ZGDDMWT",,0.000195,0,1
10279,"KIM, SC",,0.000614,0,1
10280,"ANTIOCHOS, SK",,0.000728,0,5
10281,"BROWN, MJW",,0.000256,0,1
10282,"RIESCHICK, A",,0.000386,0,2
10283,"TABLES, LLSP",,0.001146,0,2
10284,"DICKOW, R",,0.001308,0,3
10285,"LIU, CT",,0.001772,0,3
10286,"ATANIA, MG",,0.000331,0,2
10287,"INGEGENERIA, IFD",,0.000331,0,2
10288,"TAJIRI, Y",,0.001106,0,4
10289,"MCKAY, DJ",,0.007752,0,12
10290,"STIRLING, AM",,0.007804,0,11
10291,"BAILYN, JEMCD",,0.003288,0,3
10292,"ANDREUZZI, G",,0.002855,0,3
10293,"FERRARA, SMA",,0,0,0
10294,"CLAES, P",,0.004238,0,8
10295,"HERAS, A",,0.004742,0,10
10296,"SALAMA, A",,0.004238,0,8
10297,"DADINA, M",,0.119111,0,38
10298,"RISALITI, G",,0.039701,0,19
10299,"LARA, JF",,0,0,0
10300,"YOUNG, LM",,0.000519,0,2
10301,"DALESSIO, P",,0.001294,0,5
10302,"CALVET, N",,0.004829,0,11
10303,"LIZANO, S",,0.002101,0,9
10304,"IDAN, I",,0.000729,0,3
10305,"J, JGFS",,0.003752,0,3
10306,"BERTOLA, JCVBF",,0.003752,0,3
10307,"MOELLER, O",,0.0018,0,3
10308,"SURACE, C",,0.02954,0,21
10309,"VREESWIJK, PM",,0.501653,0,129
10310,"KRUSE, G",,0.001274,0,3
10311,"OBRIEN, CDGTJ",,0,0,0
10312,"SCORZA, C",,0.000239,0,1
10313,"KLOSE, S",,0.094697,0,30
10314,"POPA, L",,0.014095,0,16
10315,"SHELTON, RL",,0.00248,0,6
10316,"COX, DP",,0.00248,0,6
10317,"PAWL, A",,0.079748,0,30
10318,"SURACE, JA",,0.01993,0,27
10319,"KRAMER, C",,0.003906,0,7
10320,"MILLER, BW",,0.004951,0,9
10321,"LOTZ, J",,0.00353,0,4
10322,"WHITMORE, BC",,0.008342,0,14
10323,"DAI, HY",,0.070104,0,49
10324,"ELBERT, JW",,0.070104,0,49
10325,"HUANG, MA",,0.016566,0,11
10326,"KO, S",,0.070104,0,49
10327,"LUO, M",,0.016566,0,11
10328,"SMITH, JD",,0.074056,0,60
10329,"THOMAS, SB",,0.070104,0,49
10330,"YOUNGDEE, W",,0.000297,0,2
10331,"KHOSROSHAHI, HG",,0.001408,0,4
10332,"AL, EPE",,0,0,0
